,title,text,claimDate,reviewDate,claimant,publisher,url,label,poynter,poynter_title,poynter_link
1618,,Sanitarios reciben a cargos políticos de espaldas como protesta contra la gestión del coronavirus en el hospital Gregorio Marañón,2020-06-02T00:00:00Z,,Redes sociales,Maldita.es,https://maldita.es/malditobulo/20200519/illa-sanitarios-protesta-primera-ministra-belga/,Falso,0,a video shows health workers turning their back in protest as an official car passes supposedly as if it were a protest against the minister of health of spain salvador illa or against the minister of equality irene montero at the gregorio marañón hospital,https://maldita.es/malditobulo/2020/05/18/illa-sanitarios-protesta-primera-ministra-belga/
1619,Científica china que pidió el cierre de Wuhan no alertó que el virus ...,Científica Li Lanjuan adiverte que el virus del coronavirus muta cada mes,,2020-05-18T22:22:51Z,,ColombiaCheck,https://colombiacheck.com/chequeos/cientifica-china-que-pidio-el-cierre-de-wuhan-no-alerto-que-el-virus-del-covid-19-muta,Falso,1,chinese scientist who asked for the closure of wuhan warned that the covid19 virus mutates every month,https://colombiacheck.com/chequeos/cientifica-china-que-pidio-el-cierre-de-wuhan-no-alerto-que-el-virus-del-covid-19-muta
1620,FACT CHECK: Did The World Health Organization Say No ...,the World Health Organization (WHO) has said that no vegetarian has contracted COVID-19,2020-03-29T00:00:00Z,2020-05-18T14:28:28Z,Viral post,Check Your Fact,http://checkyourfact.com/2020/05/18/fact-check-world-health-organization-no-vegetarian-contracted-coronavirus/,False,0,the world health organization who said that no vegetarian has contracted covid19,https://checkyourfact.com/2020/05/18/fact-check-world-health-organization-no-vegetarian-contracted-coronavirus/
1621,Es muy pronto para afirmar que 'cannabis podría evitar el ingreso de ...,Cannabis podría evitar el ingreso de coronavirus al cuerpo,,2020-05-18T14:57:38Z,,ColombiaCheck,https://colombiacheck.com/chequeos/es-muy-pronto-para-afirmar-que-cannabis-podria-evitar-el-ingreso-de-coronavirus-al-cuerpo,Cuestionable,1,cannabis may prevent coronavirus from entering the body,https://colombiacheck.com/chequeos/es-muy-pronto-para-afirmar-que-cannabis-podria-evitar-el-ingreso-de-coronavirus-al-cuerpo
1622,FACT CHECK: Viral Image Claims Oregon Will Take Children From ...,children in Oregon may be taken away if their parent or legal guardian tests positive for COVID-19,2020-04-30T00:00:00Z,2020-05-18T15:17:19Z,Viral Image,Check Your Fact,http://checkyourfact.com/2020/05/18/fact-check-oregon-take-children-parents-test-positive-coronavirus/,False,0,children in oregon may be taken away if their parent or legal guardian tests positive for covid19,https://checkyourfact.com/2020/05/18/fact-check-oregon-take-children-parents-test-positive-coronavirus/
1623,FACT CHECK: Does This Video Show People Celebrating The End ...,the video shows people celebrating the end of Saudi Arabia’s coronavirus lockdown.,2020-05-01T00:00:00Z,2020-05-18T20:18:11Z,Viral Video,Check Your Fact,http://checkyourfact.com/2020/05/18/fact-check-video-people-celebrating-end-saudi-arabia-coronavirus-lockdown/,False,0,the video shows people celebrating the end of saudi arabias coronavirus lockdown,https://checkyourfact.com/2020/05/18/fact-check-video-people-celebrating-end-saudi-arabia-coronavirus-lockdown/
1624,#Verificamos: 'Pastor' que oferece máscara invisível por R$ 300 é ...,Já vi canalha e safado nas igrejas mais o pastor Adélio se superou,2020-05-18T14:49:11Z,2020-05-18T14:49:11Z,Post no Facebook,UOL,https://piaui.folha.uol.com.br/lupa/2020/05/18/verificamos-pastor-adelio-coronavirus/,Falso,1,a video shows an evangelical pastor offering an invisible spiritual mask against covid19 h1n1 and hiv,https://piaui.folha.uol.com.br/lupa/2020/05/18/verificamos-pastor-adelio-coronavirus/
1625,#Verificamos: É falso que STF proibiu hospitais militares de atender ...,"Se os HOSPITAIS MILITARES começarem a atender pacientes de COVID, a Pandemia acaba. Por isso que o STF barrou. Sabem quem fez os pedidos para barrar: PT, PSOL, PC DO B, DEM, PSDB. Acorda Brasil!!!!!!",2020-05-18T16:23:49Z,2020-05-18T16:23:49Z,Post no Facebook,UOL,https://piaui.folha.uol.com.br/lupa/2020/05/18/falso-stf-proibiu-hospitais-militares-covid/,Falso,1,stf brazils supreme court forbade military hospitals to treat civilian covid19 patients five political parties opposed to bolsonaro made the request,https://piaui.folha.uol.com.br/lupa/2020/05/18/falso-stf-proibiu-hospitais-militares-covid/
1626,"No, study does not show staring at women's breasts prolongs ...","Touching, Staring at women’s breasts make men live longer, healthier — Study",2019-10-22T00:00:00Z,2019-10-22T00:00:00Z,"Vanguard Nigeria, Daily Post, Premium Times Nigeria",International Centre For Investigative Reporting,https://www.icirnigeria.org/study-does-not-show-staring-at-womens-breasts-prolongs-lifespan/,"A 20-year-old hoax suggesting that staring at female breasts has the effect of promoting longevity in men has been circulated by the News Agency of Nigeria, NAN, the government-controlled news wire service. “No such study was ever published in the New England Journal of Medicine,” wrote David Emery, an internet folklore expert and debunker of urban legends, hoaxes, and popular misconceptions.",0,a photo of a pile of money on the caption it is stated that this money was meant to fund temporary hospitals in rio but it was stolen by an aide of governor wilson witzel,nan
1627,VERA FILES FACT CHECK: FB posts float CONSPIRACY theory on ...,"5G, in connection with a claim that it is activating the novel coronavirus in one's body, is being installed in the country via “Mislatel towers.”",2020-03-30T00:00:00Z,2020-05-18T00:00:00Z,Multiple FB netizens,VERA Files,https://verafiles.org/articles/vera-files-fact-check-fb-posts-float-conspiracy-theory-5g-rf,False,1,humans are getting sick because the bioengineered coronavirus in ones body is reacting to 5g and a coronavirus vaccine with an rfid chip will be introduced as the cure for the disease called mark of the beast,https://verafiles.org/articles/vera-files-fact-check-fb-posts-float-conspiracy-theory-5g-rf
1628,VERA FILES FACT CHECK: FB posts float CONSPIRACY theory on ...,Humans are getting sick because the “bioengineered” coronavirus in one’s body is reacting to 5G,2020-03-30T00:00:00Z,2020-05-18T00:00:00Z,Multiple FB netizens,VERA Files,https://verafiles.org/articles/vera-files-fact-check-fb-posts-float-conspiracy-theory-5g-rf,False,1,humans are getting sick because the bioengineered coronavirus in ones body is reacting to 5g and a coronavirus vaccine with an rfid chip will be introduced as the cure for the disease called mark of the beast,https://verafiles.org/articles/vera-files-fact-check-fb-posts-float-conspiracy-theory-5g-rf
1629,VERA FILES FACT CHECK: FB posts float CONSPIRACY theory on ...,"A COVID-19 vaccine “with an RFID chip” will be introduced as the cure for the disease, referred to as “mark of the beast.”",2020-03-30T00:00:00Z,2020-05-18T00:00:00Z,Multiple FB netizens,VERA Files,https://verafiles.org/articles/vera-files-fact-check-fb-posts-float-conspiracy-theory-5g-rf,False,1,humans are getting sick because the bioengineered coronavirus in ones body is reacting to 5g and a coronavirus vaccine with an rfid chip will be introduced as the cure for the disease called mark of the beast,https://verafiles.org/articles/vera-files-fact-check-fb-posts-float-conspiracy-theory-5g-rf
1630,Il video che riprende gli abitanti di Lugano senza mascherina è vero ...,A Lugano (Svizzera) negli spazi pubblici non viene indossata la mascherina perché le misure di sicurezza anti Covid-19 messe a punto dall’Italia sono frutto di un atto di «terrorismo mediatico» finalizzato a raggiungere «obiettivi di natura economica e di predominio»,2020-03-10T00:00:00Z,2020-05-19T00:00:00Z,,Facta,https://facta.news/fuori-contesto/2020/05/19/il-video-che-riprende-gli-abitanti-di-lugano-senza-mascherina-e-vero-ma-non-dimostra-che-il-coronavirus-non-e-letale/,Fuori contesto. Il governo svizzero non considera la mascherina un dispositivo in grado di prevenire il contagio da Sars-Cov-2 e per questo lo strumento non è particolarmente utilizzato dagli abitanti nei luoghi pubblici.,1,a video shot in lugano switzerland on may 15 2020 where people are not wearing no masks or ppi the video would confirm that the new coronavirus is not lethal,https://facta.news/fuori-contesto/2020/05/19/il-video-che-riprende-gli-abitanti-di-lugano-senza-mascherina-e-vero-ma-non-dimostra-che-il-coronavirus-non-e-letale/
1631,Non è vero che l'Onu ha lanciato un allarme sulla violazione dei ...,"Coronavirus, l'ONU lancia l'allarme e chiede l'intervento di Trump: ""In Italia il governo ha violato i diritti umani""»",2020-05-18T00:00:00Z,2020-05-19T00:00:00Z,,Facta,https://facta.news/notizia-falsa/2020/05/19/non-e-vero-che-lonu-ha-lanciato-un-allarme-sulla-violazione-dei-diritti-umani-in-italia-durante-il-lockdown/,Notizia falsa,1,a picture claiming that the un would have accused the italian government of violating human rights during the covid19 lockdown,https://facta.news/notizia-falsa/2020/05/19/non-e-vero-che-lonu-ha-lanciato-un-allarme-sulla-violazione-dei-diritti-umani-in-italia-durante-il-lockdown/
1632,[Fakta atau Hoaks] Benarkah Ini Foto Penumpang Pesawat ...,Foto yang diklaim sebagai foto penumpang pesawat Indonesia di tengah larangan mudik,2020-05-15T00:00:00Z,2020-05-18T00:00:00Z,Akun Facebook,Cekfakta Tempo.co,https://cekfakta.tempo.co/fakta/786/fakta-atau-hoaks-benarkah-ini-foto-penumpang-pesawat-indonesia-di-tengah-larangan-mudik,Sesat,1,photo of an indonesian plane full of passengers while its forbidden to take a flight home at the moment,https://cekfakta.tempo.co/fakta/786/fakta-atau-hoaks-benarkah-ini-foto-penumpang-pesawat-indonesia-di-tengah-larangan-mudik
1633,É falso que estados recebem verba federal a cada óbito registrado ...,"Estados recebem R$ 16.450,00 para cada óbito pela Covid-19 registrado em hospital.",2020-05-19T00:00:00Z,2020-05-19T00:00:00Z,desinformação,Aos Fatos,https://www.aosfatos.org/noticias/e-falso-que-estados-recebem-verba-federal-cada-obito-registrado-por-covid-19/,falso,1,brazilian states receive federal funding for each death from covid19 registered,https://www.aosfatos.org/noticias/e-falso-que-estados-recebem-verba-federal-cada-obito-registrado-por-covid-19/
1634,Não é verdade que estados recebem R$ 19 mil por cada morte de ...,Estados recebem R$ 19 mil por cada morte de Covid-19,2021-03-31T00:00:00Z,2021-03-31T00:00:00Z,desinformação,Aos Fatos,https://www.aosfatos.org/noticias/nao-e-verdade-que-estados-recebem-r-19-mil-por-cada-morte-de-covid-19/,falso,0,brazilian states receive federal funding for each death from covid19 registered,https://www.aosfatos.org/noticias/e-falso-que-estados-recebem-verba-federal-cada-obito-registrado-por-covid-19/
1635,Prefeituras não recebem R$ 19 mil do governo federal a cada morte ...,Prefeituras recebem R$ 19 mil de verba federal a cada óbito por Covid-19.,2020-07-30T00:00:00Z,2020-07-30T00:00:00Z,desinformação,Aos Fatos,https://www.aosfatos.org/noticias/prefeituras-nao-recebem-r-19-mil-do-governo-federal-cada-morte-por-covid-19/,falso,0,brazilian states receive federal funding for each death from covid19 registered,https://www.aosfatos.org/noticias/e-falso-que-estados-recebem-verba-federal-cada-obito-registrado-por-covid-19/
1636,"No, California Gov. Gavin Newsom hasn't been vacationing in ...","“While California is dying … Gavin (Newsom) is vacationing in Stevensville, MT!”",2020-05-18T00:00:00Z,,Facebook posts,PolitiFact,https://www.politifact.com/factchecks/2020/may/22/facebook-posts/no-california-gov-gavin-newsom-hasnt-been-vacation/,False,1,while california is dying  gavin newsom is vacationing in stevensville mt,https://www.politifact.com/factchecks/2020/may/22/facebook-posts/no-california-gov-gavin-newsom-hasnt-been-vacation/
1637,"Facebook post gets debt wrong in comparison of Florida, Texas ...",Texas and Florida have a “balanced budget” while California is “in debt $54 billion and New York is “in debt $6.1 billion.”,2020-05-17T00:00:00Z,,Facebook post,PolitiFact,https://www.politifact.com/factchecks/2020/may/26/facebook-posts/facebook-post-gets-debt-wrong-comparison-florida-t/,True,1,texas and florida have a balanced budget while california is in debt 54 billion and new york is in debt 61 billion,https://www.politifact.com/factchecks/2020/may/26/facebook-posts/facebook-post-gets-debt-wrong-comparison-florida-t/
1638,,Polizei schließt sich Spaziergang gegen Corona-Maßnahmen an,2020-05-18T23:00:00Z,2020-05-20T16:00:17Z,Facebook-Post,Correctiv,https://correctiv.org/faktencheck/2020/05/20/nein-die-polizei-dresden-hat-sich-der-corona-demo-am-montag-nicht-angeschlossen/,Falsch. Die Polizei hat sich dem Montagsspaziergang am 18. Mai in Dresden nicht angeschlossen.,0,the police joined a demonstration in the german city of dresden against the coronavirus rules,https://correctiv.org/faktencheck/2020/05/20/nein-die-polizei-dresden-hat-sich-der-corona-demo-am-montag-nicht-angeschlossen
1639,Hand-held UV lights sold online to kill microbes are effective only in ...,"UV-C lamps “kill 99.99% of all bacteria, viruses, and mold” on “any surface you want to disinfect” ... “in ten seconds”",2020-04-22T00:00:00Z,2020-04-22T00:00:00Z,Anonymous,Health Feedback,https://healthfeedback.org/claimreview/hand-held-uv-lights-sold-online-to-kill-microbes-are-effective-only-in-specific-conditions-and-can-be-unsafe-when-used-improperly/,Misleading,1,uvc lamps can kill 9999 of all bacteria viruses and mold on any surface in ten seconds yet is 100 safe for humans and pets,https://healthfeedback.org/claimreview/hand-held-uv-lights-sold-online-to-kill-microbes-are-effective-only-in-specific-conditions-and-can-be-unsafe-when-used-improperly/
